Schedule End Date_x,Schedule Start Date_x,Platform_x,Ad Type_x,Lifetime Budget_x,Campaign ID,Campaign Name_x,Clicks,Day,Impressions,Platform ID_x,Promoted Brand ID_x,Promoted Class Name_x,Promoted Class Number_x,Promoted Dept Name_x,Promoted Dept Number_x,Promoted OMSID Description_x,Promoted OMSID Number_x,Promoted PVendor Number_x,Promoted Reporting Brand_x,SPA ROAS,SPA Sales_x,Spend,index_x,Promoted OMSID,Schedule End Date_y,Schedule Start Date_y,Platform_y,Ad Type_y,Lifetime Budget_y,Campaign Name_y,Customer Type,Platform ID_y,Promoted Brand ID_y,Promoted Class Name_y,Promoted Class Number_y,Promoted Dept Name_y,Promoted Dept Number_y,Promoted OMSID Description_y,Promoted OMSID Number_y,Promoted PVendor Number_y,Promoted Reporting Brand_y,Purchased Class Name,Purchased Class Number,Purchased Dept Name,Purchased Dept Number,Purchased OMSID Description,Purchased OMSID Number,Purchased SKU Description,Purchased SKU Number,SPA Sales_y,Transaction Type,index_y,Purchased OMSID
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99225,HS453V1-L12-W1-1-FM+HS443N2-L11-W1-1-FMHS483P-L12-W1-1-FM($1.1/$90)082025,0,2025-08-20,94,5920155,3378,,,,,"Striver 48 in. Dimmable LED Indoor White Smart Ceiling Fan with Light and Remote, Works with Alexa and Google Home",321750718,883470,CARRO,,,0.0,10849,321750718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,1,2025-09-29,68,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,,,1.04,37,319694677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,3,2025-09-29,261,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,,,2.02,47,317726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,0,2025-09-29,122,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,,,0.0,66,318777340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,2,2025-09-28,189,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,62.8571428571,132.0,2.1,80,318777340,"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,Consumer,5920154.0,3378.0,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340.0,VOYAGER 52 IN. DIMMABLE LED INDOOR/O,1006910467.0,132.0,Online,4.0,318777340
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,1,2025-09-28,66,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,,,1.0,101,319694677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,3,2025-09-28,263,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,65.7794676806,173.0,2.63,137,317726884,"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,Consumer,5920154.0,3378.0,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884.0,VOYAGER 52 IN. DIMMABLE LED INDOOR/O,1006624360.0,150.0,Online,12.0,317726884
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,3,2025-09-28,263,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,65.7794676806,173.0,2.63,137,317726884,"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,Consumer,5920154.0,3378.0,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,14 in. Black Extension Downrod for DC Ceiling Fan,316814123.0,14 IN. BLACK EXTENSION DOWNROD FOR C,1006340227.0,23.0,Online,18.0,316814123
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,7,2025-09-27,236,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,,,4.9,141,317726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,1,2025-09-27,102,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,,,0.3,167,318777340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,1,2025-09-27,78,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,,,1.04,185,319694677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,1,2025-09-26,191,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,,,0.68,246,317726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,7,2025-09-26,149,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,,,6.96,253,318777340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,0,2025-09-26,43,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,,,0.0,264,319694677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,2,2025-09-25,236,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,,,2.08,331,317726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,3,2025-09-25,154,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,,,2.41,332,318777340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,0,2025-09-25,33,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,,,0.0,339,319694677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,5,2025-09-24,192,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,28.2258064516,122.5,4.34,351,318777340,"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,Consumer,5920154.0,3378.0,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340.0,VOYAGER 52 IN. DIMMABLE LED INDOOR/O,1006910467.0,122.5,Online,89.0,318777340
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,0,2025-09-24,52,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,,,0.0,383,319694677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,6,2025-09-24,205,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,14.35546875,73.5,5.12,397,317726884,"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,Consumer,5920154.0,3378.0,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340.0,VOYAGER 52 IN. DIMMABLE LED INDOOR/O,1006910467.0,73.5,Online,79.0,318777340
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,0,2025-09-23,254,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,,,0.0,441,318777340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,6,2025-09-23,300,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,,,3.55,447,317726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,0,2025-09-23,72,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,,,0.0,463,319694677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,6,2025-09-22,936,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,30.612244898,150.0,4.9,482,318777340,"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,Pro,5920154.0,3378.0,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Voyager 52 in. Dimmable LED Indoor/Outdoor White Smart Ceiling Fan with Light/Remote, Works with Alexa/Google Home",317726383.0,VOYAGER 52 IN. DIMMABLE LED INDOOR/O,1006576274.0,150.0,Online,151.0,317726383
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,4,2025-09-22,736,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,132.8042460317,334.6667,2.52,495,319694677,"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,Consumer,5920154.0,3378.0,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677.0,TILBURY 52 IN. INTEGRATED LED INDOOR,1007511388.0,334.6667,Online,174.0,319694677
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,8,2025-09-22,394,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,,,5.74,510,317726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,1,2025-09-21,281,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,,,1.03,550,319694677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,4,2025-09-21,302,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,,,3.91,572,317726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,4,2025-09-21,337,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,132.298136646,426.0,3.22,602,318777340,"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,Consumer,5920154.0,3378.0,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340.0,VOYAGER 52 IN. DIMMABLE LED INDOOR/O,1006910467.0,426.0,Online,212.0,318777340
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,1,2025-09-20,264,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,,,1.05,639,319694677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,7,2025-09-20,250,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,,,5.27,670,317726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,8,2025-09-20,330,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,33.4415517241,213.3571,6.38,675,318777340,"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,Consumer,5920154.0,3378.0,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340.0,VOYAGER 52 IN. DIMMABLE LED INDOOR/O,1006910467.0,72.5,Online,229.0,318777340
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,8,2025-09-20,330,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,33.4415517241,213.3571,6.38,675,318777340,"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,Consumer,5920154.0,3378.0,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Trendsetter 60 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",321787025.0,TRENDSETTER 60 IN. DIMMABLE LED INDO,1008245074.0,98.0,Online,235.0,321787025
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,8,2025-09-20,330,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,33.4415517241,213.3571,6.38,675,318777340,"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,Consumer,5920154.0,3378.0,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340.0,883470.0,CARRO,027-020-CEILING FANS,027-020,27L-LIGHTING,27L,"Sonnen 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",317989946.0,SONNEN 52 IN. DIMMABLE LED INDOOR/OU,1006667046.0,42.8571,Online,240.0,317989946
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,1,2025-09-19,230,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,,,0.92,712,319694677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,2,2025-09-19,295,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,,,1.94,713,318777340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,3,2025-09-19,212,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,,,1.98,741,317726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,3,2025-09-18,296,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,,,2.43,796,319694677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,1,2025-09-18,199,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,,,0.54,809,317726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,7,2025-09-18,475,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,,,6.44,814,318777340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,4,2025-09-17,242,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,,,3.32,833,317726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,1,2025-09-17,66,5920154,3378,,,,,"Tilbury 52 in. Integrated LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works with Alexa/Google Home",319694677,883470,CARRO,,,0.5,866,319694677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,2,2025-09-17,90,5920154,3378,,,,,Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote Works w/Alexa/Google Home,318777340,883470,CARRO,,,0.93,882,318777340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Feb 01, 2026","Aug 20, 2025",ONSITE,PLA,14940.0,99226,S525B-L22-B2-1G+S525B-L22-B5-1+HS523J3-L11-B2-1G($1.05/$90)082025,11,2025-09-16,241,5920154,3378,,,,,"Voyager 52 in. Dimmable LED Indoor/Outdoor Black Smart Ceiling Fan with Light and Remote, Works w/Alexa/Google Home",317726884,883470,CARRO,,,9.1,919,317726884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
